step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
207,0,0.4197,0.1612,2.0314,0,-,4.14e-05,9.26,0.0987
208,0,0.4455,0.1596,2.0419,0,-,4.16e-05,9.26,0.0988
209,0,0.4357,0.1616,2.052,0,-,4.18e-05,9.26,0.1042
210,0,0.3857,0.1667,2.0532,0,-,4.2e-05,9.26,0.0965
211,0,0.4668,0.1549,2.0162,0,-,4.22e-05,9.27,0.0973
212,0,0.4236,0.1619,2.0429,0,-,4.24e-05,9.26,0.0978
213,0,0.4356,0.1539,1.9747,0,-,4.26e-05,9.27,0.0973
214,0,0.4263,0.162,2.046,0,-,4.2800000000000004e-05,9.27,0.098
215,0,0.4409,0.1588,2.0291,0,-,4.3e-05,9.27,0.1001
216,0,0.4197,0.1657,2.0764,0,-,4.32e-05,9.26,0.0964
217,0,0.4197,0.154,1.9597,0,-,4.3400000000000005e-05,9.27,0.1009
218,0,0.4845,0.1562,2.0464,0,-,4.36e-05,9.27,0.096
219,0,0.4707,0.1455,1.9255,0,-,4.38e-05,9.27,0.097
220,0,0.4741,0.152,1.9945,0,-,4.4000000000000006e-05,9.27,0.1007
221,0,0.4499,0.1555,2.0044,0,-,4.4200000000000004e-05,9.27,0.097
222,0,0.4702,0.1583,2.0537,0,-,4.44e-05,9.27,0.0982
223,0,0.4422,0.1578,2.0201,0,-,4.46e-05,9.28,0.0977
224,0,0.4471,0.1451,1.8983,0,-,4.4800000000000005e-05,9.27,0.0966
225,0,0.4162,0.1593,2.0094,0,-,4.5e-05,9.27,0.0965
226,0,0.45,0.1569,2.0186,0,-,4.52e-05,9.27,0.0995
227,0,0.456,0.1505,1.9606,0,-,4.5400000000000006e-05,9.28,0.0981
228,0,0.389,0.1553,1.9416,0,-,4.5600000000000004e-05,9.28,0.1022
229,0,0.4817,0.1472,1.9535,0,-,4.58e-05,9.27,0.1006
230,0,0.4409,0.1405,1.8455,0,-,4.600000000000001e-05,9.28,0.0993
231,0,0.4462,0.1452,1.8987,0,-,4.6200000000000005e-05,9.27,0.1018
232,0,0.4321,0.1467,1.8995,0,-,4.64e-05,9.27,0.0988
233,0,0.4529,0.1456,1.9088,0,-,4.660000000000001e-05,9.27,0.0958
234,0,0.4273,0.1419,1.8461,0,-,4.6800000000000006e-05,9.27,0.0982
235,0,0.4567,0.1462,1.9185,0,-,4.7e-05,9.27,0.0967
236,0,0.4142,0.1399,1.8137,0,-,4.72e-05,9.27,0.1003
237,0,0.4166,0.1507,1.9238,0,-,4.74e-05,9.27,0.0962
238,0,0.4802,0.1459,1.9393,0,-,4.76e-05,9.27,0.0993
239,0,0.4051,0.1421,1.8259,0,-,4.78e-05,9.27,0.098
240,0,0.4043,0.1419,1.8235,0,-,4.8e-05,9.26,0.1001
241,0,0.3874,0.1425,1.8126,0,-,4.82e-05,9.26,0.0979
242,0,0.442,0.1448,1.8904,0,-,4.8400000000000004e-05,9.26,0.1015
243,0,0.4603,0.1463,1.9236,0,-,4.86e-05,9.27,0.0964
244,0,0.4687,0.1363,1.8314,0,-,4.88e-05,9.27,0.0973
245,0,0.4116,0.1431,1.8424,0,-,4.9e-05,9.27,0.0967
246,0,0.459,0.1439,1.8983,0,-,4.92e-05,9.26,0.102
247,0,0.4278,0.1442,1.8696,0,-,4.94e-05,9.26,0.0967
248,0,0.4836,0.1329,1.8121,0,-,4.96e-05,9.27,0.1036
249,0,0.4272,0.1374,1.801,0,-,4.9800000000000004e-05,9.27,0.0972
250,0,0.4161,0.1462,1.8781,0,-,5e-05,9.27,0.0995
251,0,0.445,0.1391,1.8362,0,-,5.02e-05,9.27,0.0969
252,0,0.4383,0.1364,1.8026,0,-,5.0400000000000005e-05,9.26,0.1002
253,0,0.4503,0.1294,1.7445,0,-,5.0600000000000003e-05,9.26,0.0966
254,0,0.4109,0.1435,1.846,0,-,5.08e-05,9.26,0.0976
255,0,0.3788,0.1396,1.7745,0,-,5.1000000000000006e-05,9.26,0.1012
256,0,0.4198,0.1334,1.7537,0,-,5.1200000000000004e-05,9.26,0.0998
257,0,0.4069,0.1327,1.7339,0,-,5.14e-05,9.26,0.0966
258,0,0.4352,0.1334,1.7693,0,-,5.16e-05,9.27,0.1014
259,0,0.3823,0.1336,1.7186,0,-,5.1800000000000005e-05,9.26,0.0972
260,0,0.4247,0.1371,1.7961,0,-,5.2000000000000004e-05,9.27,0.097
261,0,0.4225,0.1298,1.721,0,-,5.22e-05,9.27,0.0979
262,0,0.4309,0.1332,1.7626,0,-,5.2400000000000007e-05,9.26,0.0984
263,0,0.3325,0.1302,1.6342,0,-,5.2600000000000005e-05,9.26,0.1017
264,0,0.4026,0.1342,1.7444,0,-,5.28e-05,9.26,0.0962
265,0,0.417,0.1379,1.7957,0,-,5.300000000000001e-05,9.26,0.1015
266,0,0.4686,0.1296,1.7647,0,-,5.3200000000000006e-05,9.26,0.0964
267,0,0.4133,0.1362,1.7752,0,-,5.3400000000000004e-05,9.26,0.0973
268,0,0.3995,0.1319,1.7185,0,-,5.360000000000001e-05,9.27,0.1015
269,0,0.4226,0.125,1.6723,0,-,5.380000000000001e-05,9.27,0.1032
