step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
286,0,0.4245,0.1189,1.6131,0,-,5.72e-05,6.41,0.0757
287,0,0.3982,0.1274,1.6724,0,-,5.74e-05,6.41,0.073
288,0,0.3646,0.1206,1.5701,0,-,5.76e-05,6.41,0.0802
289,0,0.415,0.1158,1.573,0,-,5.7799999999999995e-05,6.41,0.075
290,0,0.4069,0.1152,1.5587,0,-,5.8e-05,6.41,0.0758
291,0,0.4373,0.1141,1.5783,0,-,5.82e-05,6.41,0.0737
292,0,0.3972,0.1158,1.5548,0,-,5.8399999999999997e-05,6.41,0.0739
293,0,0.3786,0.1223,1.6021,0,-,5.86e-05,6.41,0.0744
294,0,0.4101,0.1166,1.5761,0,-,5.88e-05,6.41,0.0755
295,0,0.3696,0.1203,1.5729,0,-,5.9e-05,6.41,0.0743
296,0,0.3307,0.1315,1.6453,0,-,5.92e-05,6.41,0.0756
297,0,0.342,0.1175,1.5166,0,-,5.94e-05,6.41,0.0788
298,0,0.34,0.1159,1.4987,0,-,5.96e-05,6.41,0.0745
299,0,0.4124,0.1134,1.5463,0,-,5.9800000000000003e-05,6.41,0.0758
300,0,0.4007,0.1123,1.5241,0,-,6e-05,6.41,0.0735
301,0,0.3861,0.1143,1.5292,0,-,6.02e-05,6.41,0.0774
302,0,0.3778,0.1097,1.4744,0,-,6.04e-05,6.41,0.0847
303,0,0.3906,0.1098,1.489,0,-,6.06e-05,6.41,0.0677
304,0,0.3937,0.113,1.5241,0,-,6.08e-05,6.41,0.0775
305,0,0.369,0.1113,1.4818,0,-,6.1e-05,6.41,0.0763
306,0,0.4134,0.1058,1.4716,0,-,6.12e-05,6.41,0.0724
307,0,0.3874,0.1081,1.4687,0,-,6.14e-05,6.41,0.0751
308,0,0.3854,0.1091,1.4762,0,-,6.16e-05,6.41,0.076
309,0,0.43,0.1101,1.5312,0,-,6.18e-05,6.41,0.0755
310,0,0.3692,0.1118,1.4869,0,-,6.2e-05,6.41,0.078
311,0,0.3668,0.1135,1.5015,0,-,6.220000000000001e-05,6.41,0.0729
312,0,0.3846,0.1136,1.5202,0,-,6.24e-05,6.41,0.0741
313,0,0.4161,0.1051,1.4669,0,-,6.26e-05,6.41,0.0762
314,0,0.3997,0.1048,1.4481,0,-,6.280000000000001e-05,6.41,0.0801
315,0,0.3375,0.1052,1.3897,0,-,6.3e-05,6.41,0.0745
316,0,0.3587,0.1078,1.4362,0,-,6.32e-05,6.41,0.0819
317,0,0.3809,0.1074,1.4549,0,-,6.340000000000001e-05,6.41,0.0817
318,0,0.4139,0.0982,1.3955,0,-,6.36e-05,6.41,0.0782
319,0,0.3788,0.1086,1.4644,0,-,6.38e-05,6.41,0.0715
320,0,0.3789,0.1028,1.4067,0,-,6.400000000000001e-05,6.41,0.0764
321,0,0.3696,0.105,1.4198,0,-,6.42e-05,6.41,0.0745
322,0,0.3714,0.1049,1.4209,0,-,6.440000000000001e-05,6.41,0.0727
323,0,0.4052,0.1017,1.4224,0,-,6.460000000000001e-05,6.41,0.0747
324,0,0.391,0.1042,1.433,0,-,6.48e-05,6.41,0.0723
325,0,0.3763,0.1027,1.4034,0,-,6.500000000000001e-05,6.41,0.075
326,0,0.371,0.0942,1.3128,0,-,6.52e-05,6.41,0.0727
327,0,0.3936,0.1072,1.4656,0,-,6.54e-05,6.41,0.0763
328,0,0.3845,0.1058,1.4421,0,-,6.560000000000001e-05,6.41,0.0741
329,0,0.3439,0.1051,1.3953,0,-,6.58e-05,6.41,0.072
330,0,0.3803,0.1073,1.4529,0,-,6.6e-05,6.41,0.0758
331,0,0.3553,0.0982,1.3372,0,-,6.620000000000001e-05,6.41,0.0729
332,0,0.3971,0.0938,1.3353,0,-,6.64e-05,6.41,0.0731
333,0,0.4027,0.1012,1.415,0,-,6.66e-05,6.41,0.0729
334,0,0.355,0.0998,1.3529,0,-,6.680000000000001e-05,6.41,0.0745
335,0,0.3389,0.1062,1.4008,0,-,6.7e-05,6.41,0.0767
336,0,0.4106,0.0979,1.3897,0,-,6.720000000000001e-05,6.41,0.0733
337,0,0.3434,0.0951,1.294,0,-,6.740000000000001e-05,6.41,0.0722
338,0,0.3355,0.1061,1.396,0,-,6.76e-05,6.41,0.0717
339,0,0.3779,0.098,1.3578,0,-,6.780000000000001e-05,6.41,0.0721
340,0,0.3528,0.0971,1.3238,0,-,6.800000000000001e-05,6.41,0.0725
