step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
230,0,0.5135,0.1518,2.0313,0,-,4.600000000000001e-05,6.41,0.0801
231,0,0.4908,0.1575,2.0661,0,-,4.6200000000000005e-05,6.41,0.0802
232,0,0.5463,0.1473,2.0191,0,-,4.64e-05,6.41,0.0784
233,0,0.5235,0.1514,2.0371,0,-,4.660000000000001e-05,6.41,0.0785
234,0,0.5277,0.1592,2.1198,0,-,4.6800000000000006e-05,6.41,0.0833
235,0,0.5208,0.152,2.041,0,-,4.7e-05,6.41,0.0856
236,0,0.5579,0.144,1.9981,0,-,4.72e-05,6.41,0.0865
237,0,0.494,0.1496,1.9905,0,-,4.74e-05,6.41,0.0818
238,0,0.5562,0.142,1.9761,0,-,4.76e-05,6.41,0.0856
239,0,0.5505,0.1521,2.0711,0,-,4.78e-05,6.41,0.0841
240,0,0.5541,0.1475,2.0294,0,-,4.8e-05,6.41,0.0829
241,0,0.5614,0.1468,2.0295,0,-,4.82e-05,6.41,0.0847
242,0,0.4929,0.146,1.9532,0,-,4.8400000000000004e-05,6.41,0.087
243,0,0.5245,0.1549,2.073,0,-,4.86e-05,6.41,0.0893
244,0,0.5269,0.1444,1.9708,0,-,4.88e-05,6.41,0.0831
245,0,0.5097,0.1551,2.0607,0,-,4.9e-05,6.41,0.0858
246,0,0.5119,0.1508,2.0196,0,-,4.92e-05,6.41,0.0866
247,0,0.5361,0.142,1.956,0,-,4.94e-05,6.41,0.0827
248,0,0.4812,0.1563,2.0443,0,-,4.96e-05,6.41,0.0848
249,0,0.5952,0.1341,1.936,0,-,4.9800000000000004e-05,6.41,0.0824
250,0,0.5356,0.1416,1.9517,0,-,5e-05,6.41,0.0845
251,0,0.5124,0.1475,1.9875,0,-,5.02e-05,6.41,0.0747
252,0,0.4978,0.1385,1.8826,0,-,5.0400000000000005e-05,6.41,0.0756
253,0,0.4929,0.142,1.9131,0,-,5.0600000000000003e-05,6.41,0.075
254,0,0.5603,0.1416,1.9762,0,-,5.08e-05,6.41,0.0765
255,0,0.5955,0.1417,2.0127,0,-,5.1000000000000006e-05,6.41,0.0752
