step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
216,0,0.5091,0.166,2.1692,0,-,4.32e-05,9.27,0.0991
217,0,0.4908,0.1638,2.1288,0,-,4.3400000000000005e-05,9.26,0.0992
218,0,0.544,0.1708,2.252,0,-,4.36e-05,9.27,0.0995
219,0,0.5273,0.16,2.1272,0,-,4.38e-05,9.27,0.1009
220,0,0.5714,0.1612,2.1835,0,-,4.4000000000000006e-05,9.27,0.0988
221,0,0.5059,0.1633,2.1384,0,-,4.4200000000000004e-05,9.27,0.0992
222,0,0.4697,0.1661,2.131,0,-,4.44e-05,9.27,0.1007
223,0,0.528,0.1585,2.113,0,-,4.46e-05,9.27,0.0994
224,0,0.5294,0.163,2.1596,0,-,4.4800000000000005e-05,9.27,0.099
225,0,0.5512,0.1643,2.1941,0,-,4.5e-05,9.26,0.0989
226,0,0.5265,0.1548,2.0745,0,-,4.52e-05,9.26,0.0992
227,0,0.5768,0.154,2.1169,0,-,4.5400000000000006e-05,9.26,0.0992
228,0,0.5609,0.1553,2.1139,0,-,4.5600000000000004e-05,9.26,0.0992
229,0,0.5491,0.1495,2.0446,0,-,4.58e-05,9.27,0.0996
230,0,0.557,0.1413,1.9701,0,-,4.600000000000001e-05,9.27,0.1005
231,0,0.5509,0.156,2.111,0,-,4.6200000000000005e-05,9.27,0.1001
232,0,0.6071,0.1492,2.0988,0,-,4.64e-05,9.26,0.0992
233,0,0.5398,0.1535,2.0751,0,-,4.660000000000001e-05,9.27,0.1003
234,0,0.536,0.1507,2.0431,0,-,4.6800000000000006e-05,9.27,0.1003
235,0,0.573,0.1455,2.0284,0,-,4.7e-05,9.27,0.1006
236,0,0.5478,0.1484,2.0316,0,-,4.72e-05,9.27,0.0996
237,0,0.5146,0.1553,2.0672,0,-,4.74e-05,9.27,0.1105
238,0,0.5053,0.1618,2.1228,0,-,4.76e-05,9.27,0.0999
239,0,0.5244,0.1443,1.9676,0,-,4.78e-05,9.27,0.1137
240,0,0.5551,0.1493,2.0484,0,-,4.8e-05,9.26,0.0929
241,0,0.6016,0.1413,2.0145,0,-,4.82e-05,9.27,0.0997
242,0,0.527,0.1517,2.0436,0,-,4.8400000000000004e-05,9.27,0.1003
243,0,0.5459,0.1529,2.0748,0,-,4.86e-05,9.27,0.0991
244,0,0.5241,0.1485,2.0087,0,-,4.88e-05,9.27,0.099
245,0,0.6035,0.144,2.0433,0,-,4.9e-05,9.27,0.0998
246,0,0.5228,0.147,1.9931,0,-,4.92e-05,9.27,0.1005
247,0,0.5352,0.1577,2.1125,0,-,4.94e-05,9.27,0.099
248,0,0.547,0.1424,1.9714,0,-,4.96e-05,9.27,0.0995
249,0,0.6109,0.1387,1.9983,0,-,4.9800000000000004e-05,9.27,0.0991
250,0,0.5369,0.1496,2.0329,0,-,5e-05,9.27,0.0994
251,0,0.5403,0.1471,2.0112,0,-,5.02e-05,9.27,0.0994
252,0,0.5689,0.1427,1.9961,0,-,5.0400000000000005e-05,9.27,0.0994
253,0,0.5505,0.1395,1.9452,0,-,5.0600000000000003e-05,9.27,0.0995
254,0,0.4791,0.1471,1.9497,0,-,5.08e-05,9.27,0.0998
255,0,0.6176,0.135,1.9679,0,-,5.1000000000000006e-05,9.27,0.0993
256,0,0.5449,0.1426,1.9708,0,-,5.1200000000000004e-05,9.27,0.0994
257,0,0.581,0.1383,1.9642,0,-,5.14e-05,9.27,0.0993
258,0,0.5283,0.136,1.8882,0,-,5.16e-05,9.27,0.0994
