step,epoch,l1_loss,kld_loss,total_loss,ph_active_frac,ph_gate,lr,vram_gb,step_s
301,0,0.4193,0.1171,1.5901,0,-,6.02e-05,9.27,0.1041
302,0,0.4171,0.1134,1.5515,0,-,6.04e-05,9.27,0.1051
303,0,0.4094,0.1195,1.6042,0,-,6.06e-05,9.28,0.1159
304,0,0.4176,0.1164,1.5815,0,-,6.08e-05,9.27,0.0995
305,0,0.407,0.1137,1.5445,0,-,6.1e-05,9.27,0.1083
306,0,0.3787,0.1098,1.4763,0,-,6.12e-05,9.27,0.1055
307,0,0.3941,0.1142,1.5357,0,-,6.14e-05,9.27,0.1404
308,0,0.3585,0.1169,1.5278,0,-,6.16e-05,9.28,0.1032
309,0,0.3803,0.1135,1.5156,0,-,6.18e-05,9.27,0.1401
310,0,0.4031,0.1146,1.5494,0,-,6.2e-05,9.27,0.1406
311,0,0.394,0.1142,1.536,0,-,6.220000000000001e-05,9.28,0.1429
312,0,0.3959,0.1202,1.5982,0,-,6.24e-05,9.27,0.1674
313,0,0.4304,0.1136,1.5663,0,-,6.26e-05,9.26,0.1439
314,0,0.4239,0.1131,1.5546,0,-,6.280000000000001e-05,9.27,0.1391
315,0,0.36,0.1084,1.4442,0,-,6.3e-05,9.27,0.1419
316,0,0.4549,0.1103,1.5584,0,-,6.32e-05,9.26,0.1336
317,0,0.4329,0.1043,1.4758,0,-,6.340000000000001e-05,9.27,0.1436
318,0,0.4337,0.1059,1.4926,0,-,6.36e-05,9.27,0.1438
319,0,0.4426,0.1055,1.4976,0,-,6.38e-05,9.28,0.1332
320,0,0.3909,0.1025,1.4157,0,-,6.400000000000001e-05,9.27,0.1535
321,0,0.3814,0.1102,1.4832,0,-,6.42e-05,9.27,21.0622
322,0,0.4165,0.1161,1.5776,0,-,6.440000000000001e-05,9.27,0.1076
323,0,0.419,0.102,1.4391,0,-,6.460000000000001e-05,9.26,0.1177
324,0,0.4014,0.1041,1.4426,0,-,6.48e-05,9.26,0.1072
325,0,0.4425,0.104,1.4828,0,-,6.500000000000001e-05,9.27,0.1098
326,0,0.3966,0.1019,1.4152,0,-,6.52e-05,9.27,0.1028
327,0,0.371,0.1002,1.3728,0,-,6.54e-05,9.27,0.1136
328,0,0.3944,0.1004,1.3984,0,-,6.560000000000001e-05,9.26,0.1011
329,0,0.3923,0.1017,1.4091,0,-,6.58e-05,9.26,0.1115
330,0,0.3468,0.1065,1.4122,0,-,6.6e-05,9.27,0.1057
331,0,0.4051,0.0984,1.3896,0,-,6.620000000000001e-05,9.27,0.1029
332,0,0.415,0.1074,1.4886,0,-,6.64e-05,9.27,0.113
333,0,0.3924,0.1054,1.446,0,-,6.66e-05,9.27,0.1185
334,0,0.3767,0.1034,1.4108,0,-,6.680000000000001e-05,9.26,0.1154
335,0,0.3946,0.0971,1.3657,0,-,6.7e-05,9.27,0.0955
336,0,0.3707,0.1022,1.3925,0,-,6.720000000000001e-05,9.27,0.1083
337,0,0.3965,0.1057,1.4533,0,-,6.740000000000001e-05,9.26,0.1229
338,0,0.3606,0.1077,1.4371,0,-,6.76e-05,9.27,0.1088
339,0,0.3229,0.1069,1.3915,0,-,6.780000000000001e-05,9.27,0.0958
